id,identificador,ubicacion,latitud,longitud,municipio_id,provincia_id,id_departamento
297,COR064-01,Municipalidad de Villa Olivari VSAT,-27.632.751,-56.905.982,COR064,AR-W,1417
738,TUC088-01,Tacanas,-26.000.000,-65.000.000,TUC088,AR-T,1653
613,CBA419-01,,-31.820.939,-64.390.857,CBA419,AR-X,1389
593,MIS064-01,San Ignacio - Plaza Municipal,-27.257.833,-55.539.250,MIS064,AR-N,1543
1158,MIS064-02,,0,0,MIS064,AR-N,1543
675,JUJ004-01,Municipalidad,-24.583.361,-64.916.778,JUJ004,AR-Y,1460
1275,CBA317-01,,0,0,CBA317,AR-X,1383
1255,SAL022-01,,0,0,SAL022,AR-A,1666
591,MIS012-01,Centro Cultural  La Morocha,-27.000.000,-55.000.000,MIS012,AR-N,1539
1083,CAT009-01,,-27.692.359,-67.619.842,CAT009,AR-K,1337
347,TUC030-01,,0,0,TUC030,AR-T,1648
1077,SAL054-01,,-25.305.546,-66.256.975,SAL054,AR-A,1679
301,COR006-01,Municipalidad de Chavarria VSAT,-28.393.260,-57.886.420,COR006,AR-W,1414
1290,SFE115-01,,0,0,SFE115,AR-S,1701
818,CBA221-01,,-33.399.748,-63.472.012,CBA221,AR-X,1385
228,ERI024-01,Gualeguay - Costanera,-33.159.518,-59.293.823,ERI024,AR-E,1445
781,CHA046-01,,-25.649.611,-60.927.278,CHA046,AR-H,1358
718,JUJ037-01,Municipalidad,-22.536.714,-65.696.847,JUJ037,AR-Y,1459
677,JUJ023-01,Punto Digital,-23.438.505,-65.350.651,JUJ023,AR-Y,1469
1249,SFE284-01,,0,0,SFE284,AR-S,1693
903,NEU045-01,,-39.261.370,-68.787.508,NEU045,AR-Q,1556
1069,SGO034-01,,-28.989.077,-62.126.750,SGO034,AR-G,1616
603,CBA140-01,Municipalidad,-32.757.722,-63.789.722,CBA140,AR-X,1385
1185,COR016-01,,0,0,COR016,AR-W,1423
1198,SFE073-01,,0,0,SFE073,AR-S,1689
553,FOR004-01,,0,0,FOR004,AR-P,1453
401,SGO064-01,Punto Digital,-27.636.381,-62.406.001,SGO064,AR-G,1634
908,RNO041-01,,-39.982.101,-68.873.688,RNO041,AR-R,1568
1093,SFE243-01,,-31.211.944,-61.613.889,SFE243,AR-S,1689
820,SGO116-01,,-27.465.667,-62.917.944,SGO116,AR-G,1634
333,CBA193-01,,0,0,CBA193,AR-X,1407
760,CHU029-01,Las Plumas,-43.721.630,-67.284.477,CHU029,AR-U,1378
589,COR067-01,,-29.137.028,-59.178.306,COR067,AR-W,1413
642,COR067-02,,0,0,COR067,AR-W,1413
1195,SFE202-01,,0,0,SFE202,AR-S,1696
813,NEU022-01,,-37.205.639,-70.819.306,NEU022,AR-Q,1552
822,SGO119-01,,-26.936.056,-62.949.667,SGO119,AR-G,1634
1191,RNO065-01,,0,0,RNO065,AR-R,1572
1205,SFE318-01,,0,0,SFE318,AR-S,1694
728,SAL018-01,El Quebrachal - Municipalidad,-25.335.056,-64.020.222,SAL018,AR-A,1662
1217,SLU007-01,,0,0,SLU007,AR-D,1599
396,ERI036-01,,0,0,ERI036,AR-E,1439
657,CHU002-01,Biblioteca,-43.321.444,-69.692.889,CHU002,AR-U,1368
1286,JUJ040-01,el moreno,0,0,JUJ040,AR-Y,1472
1125,BUE030-01,,0,0,BUE030,AR-B,1224
1126,BUE030-02,,0,0,BUE030,AR-B,1224
308,CHA041-01,,-27.048.917,-58.682.639,CHA041,AR-H,1360
556,CBA154-01,Punto Digital,-32.942.139,-62.235.600,CBA154,AR-X,1386
799,SCR020-01,,-46.716.450,-68.226.328,SCR020,AR-Z,1607
420,COR035-01,Plaza Municipio VSAT,-28.047.605,-58.230.379,COR035,AR-W,1429
735,SFE225-01,Plaza San Martin,-33.643.556,-61.858.056,SFE225,AR-S,1683
756,BUE048-01,,0,0,BUE048,AR-B,1242
391,CBA366-01,,0,0,CBA366,AR-X,1393
271,ERI051-01,PD Sauce de Luna,-31.239.685,-59.216.290,ERI051,AR-E,1443
724,LRJ002-01,Anillaco - Plaza San Antonio de Padua,-28.811.306,-66.938.167,LRJ002,AR-F,1498
1128,BUE104-01,,0,0,BUE104,AR-B,1299
566,TDF002-01,Tolhuin VSAT,-54.509.792,-67.192.775,TDF002,AR-V,1723
1233,SAL038-01,,0,0,SAL038,AR-A,1679
253,CHU018-01,PD Esquel,-42.907.988,-71.326.257,CHU018,AR-U,1371
607,CBA264-01,,-30.710.611,-62.007.833,CBA264,AR-X,1387
304,SFE056-01,,0,0,SFE056,AR-S,1696
335,COR071-01,Colonia 3 de Abril - Munic. de Vella Vista,-28.412.444,-58.913.889,COR071,AR-W,1409
492,BUE114-01,,-34.446.231,-58.559.798,BUE114,AR-B,1309
870,BUE119-01,Plaza Mariano Moreno,-35.024.793,-58.423.481,BUE119,AR-B,1314
17,BUE119-02,Plaza Yrigoyen ( A.Korn),-34.982.417,-58.375.528,BUE119,AR-B,1314
1160,BUE071-01,,0,0,BUE071,AR-B,1266
332,CHA018-01,,-24.427.222,-61.682.250,CHA018,AR-H,1358
320,MIS070-01,Santa Ana - Municipalidad,-27.369.472,-55.581.139,MIS070,AR-N,1538
1081,CAT019-01,,-28.374.893,-66.296.502,CAT019,AR-K,1341
739,TUC037-01,Campamento,-27.683.556,-65.783.528,TUC037,AR-T,1656
1240,SCR007-01,,0,0,SCR007,AR-Z,1611
1241,SCR007-02,,0,0,SCR007,AR-Z,1611
1247,BUE065-01,,0,0,BUE065,AR-B,1259
786,MZA008-01,Punto Digital,-32.986.189,-68.861.568,MZA008,AR-M,1522
156,MZA008-02,Plaza Principal,-33.039.364,-68.879.326,MZA008,AR-M,1522
1196,SFE144-01,,0,0,SFE144,AR-S,1701
1278,CBA231-01,,0,0,CBA231,AR-X,1391
1197,SFE336-01,,0,0,SFE336,AR-S,1701
1284,CBA066-01,,0,0,CBA066,AR-X,1401
1029,SFE005-01,,0,0,SFE005,AR-S,1686
700,ERI046-01,Biblioteca Popular,-32.212.611,-58.218.028,ERI046,AR-E,1441
262,SGO004-01,PD Bandera,-28.887.955,-62.268.458,SGO004,AR-G,1616
531,RNO009-01,Cipoletti After wire4,-38.939.164,-67.995.215,RNO009,AR-R,1569
924,RNO009-02,Punto Digital Cipolleti,-38.920.682,-67.968.413,RNO009,AR-R,1569
1306,SAL020-01,,0,0,SAL020,AR-A,1660
234,BUE008-01,Punto Digital BB,-38.730.328,-62.248.484,BUE008,AR-B,1203
944,BUE008-02,PD Cerri,-38.720.731,-62.394.442,BUE008,AR-B,1203
23,BUE008-03,Plaza Andres Morel (Cerri),-38.719.447,-62.395.058,BUE008,AR-B,1203
21,BUE008-04,Manuel Molina y Pacifico,-38.723.306,-62.309.000,BUE008,AR-B,1203
19,BUE008-05,Plaza del Algarrobo,-38.724.500,-62.253.694,BUE008,AR-B,1203
24,BUE008-06,Plaza Adrian Morado,-38.717.556,-62.312.984,BUE008,AR-B,1203
20,BUE008-07,Skate Park,-38.699.056,-62.271.750,BUE008,AR-B,1203
18,BUE008-08,Plaza Roberto Achaval (Ingeniero White),-38.784.995,-62.265.721,BUE008,AR-B,1203
398,SGO069-01,,0,0,SGO069,AR-G,1638
701,SJU011-01,,-31.530.750,-68.594.750,SJU011,AR-J,1589
599,COR037-01,,-30.620.881,-57.966.163,COR037,AR-W,1416
264,SFE129-01,PD Funes,-32.915.138,-60.814.345,SFE129,AR-S,1684
1084,FOR033-01,,-25.536.879,-60.019.268,FOR033,AR-P,1453
1349,RNO045-01,,0,0,RNO045,AR-R,1572
1187,TUC086-01,,0,0,TUC086,AR-T,1659
1188,TUC086-02,,0,0,TUC086,AR-T,1659
219,TUC086-03,Punto Digital,-26.826.278,-65.200.541,TUC086,AR-T,1659
1282,SFE275-01,,0,0,SFE275,AR-S,1690
940,CAT025-01,Punto Digital,-28.475.950,-65.772.131,CAT025,AR-K,1333
293,SCR011-01,,0,0,SCR011,AR-Z,1608
538,ERI004-01,Complejo Deportivo Municipal,-32.245.973,-60.160.861,ERI004,AR-E,1435
1252,NEU027-01,,0,0,NEU027,AR-Q,1559
1204,SFE264-01,,0,0,SFE264,AR-S,1684
382,SJU004-01,Caucete,-32.000.000,-68.000.000,SJU004,AR-J,1582
906,RNO070-01,,-40.749.944,-63.266.500,RNO070,AR-R,1573
266,SJU010-01,PD Rawson,-31.667.282,-68.451.730,SJU010,AR-J,1588
300,COR018-01,Municipalidad de Felipe Yofre VSAT,-29.106.159,-58.339.307,COR018,AR-W,1424
239,BUE080-01,PD Marcos PAz,-34.758.009,-58.816.773,BUE080,AR-B,1275
528,CBA364-01,,-32.243.320,-63.981.710,CBA364,AR-X,1388
1248,SFE178-01,,0,0,SFE178,AR-S,1694
762,BUE041-01,Comisaria,-34.827.401,-62.476.547,BUE041,AR-B,1235
375,CBA234-01,,0,0,CBA234,AR-X,1388
322,MIS023-01,Colonia Wanda - Polideportivo Municipal,-25.972.583,-54.562.444,MIS023,AR-N,1544
661,CHU006-01,centro de capacitacion,-43.585.722,-71.701.861,CHU006,AR-U,1368
294,RNO021-01,,0,0,RNO021,AR-R,1569
327,COR056-01,Plaza Principal,-28.955.571,-58.570.717,COR056,AR-W,1414
953,BUE096-01,Punto Digital,-34.443.590,-58.808.226,BUE096,AR-B,1291
76,BUE096-02,Plaza 12 de Octubre,-34.458.908,-58.913.870,BUE096,AR-B,1291
261,TUC071-01,PD Monteros,-28.887.955,-62.268.458,TUC071,AR-T,1643
614,CBA405-01,Municipalidad,-31.050.361,-64.496.306,CBA405,AR-X,1396
723,LRJ015-01,Delegacion Municipal,-31.210.106,-66.312.253,LRJ015,AR-F,1511
861,LRJ016-01,,-28.424.750,-67.110.444,LRJ016,AR-F,1512
897,CHU032-01,Municipalidad,-42.735.999,-69.608.091,CHU032,AR-U,1368
1136,CBA306-01,,0,0,CBA306,AR-X,1394
734,SFE100-01,Plaza Municipio,-34.000.000,-62.000.000,SFE100,AR-S,1683
1079,SAL041-01,,-23.309.714,-64.219.738,SAL041,AR-A,1668
689,ERI021-01,Plaza Luis Maria Campos,-31.523.469,-58.405.954,ERI021,AR-E,1444
1130,CHA039-01,,0,0,CHA039,AR-H,1284
921,JUJ017-01,,0,0,JUJ017,AR-Y,1462
1021,SAL049-01,Punto Digital,-24.218.464,-66.319.489,SAL049,AR-A,1682
959,CBA260-01,Punto Digital,-32.611.782,-62.589.783,CBA260,AR-X,1384
608,CBA051-01,Delegacion Municipal,-30.775.139,-64.217.667,CBA051,AR-X,1395
1209,SFE266-01,,0,0,SFE266,AR-S,1683
202,SFE266-02,Rufino - Plaza Sarmiento,-34.262.077,-62.711.183,SFE266,AR-S,1683
201,SFE266-03,Rufino - Municipalidad,-34.264.887,-62.699.207,SFE266,AR-S,1683
578,SFE351-01,Plaza Municipio,-28.623.536,-61.627.028,SFE351,AR-S,1701
525,SFE028-01,,0,0,SFE028,AR-S,1689
1120,ERI061-01,,0,0,ERI061,AR-E,1441
403,SGO040-01,,-27.709.840,-63.770.921,SGO040,AR-G,1617
733,SAL033-01,La Poma-Salta,-24.722.556,-66.200.583,SAL033,AR-A,1677
823,SGO102-01,,-27.415.361,-64.945.750,SGO102,AR-G,1626
536,CBA168-01,,0,0,CBA168,AR-X,1391
1162,COR059-01,,0,0,COR059,AR-W,1425
664,NEU017-01,Municipalidad,-40.000.000,-71.000.000,NEU017,AR-Q,1560
346,SFE180-01,,-28.839.333,-59.635.250,SFE180,AR-S,1695
1094,SGO085-01,,-29.502.735,-63.693.676,SGO085,AR-G,1639
912,RNO058-01,,-40.423.384,-69.613.994,RNO058,AR-R,1568
349,SFE295-01,,0,0,SFE295,AR-S,1690
937,ERI013-01,Punto Digital,-31.372.899,-58.049.278,ERI013,AR-E,1442
134,ERI013-02,Terminal de Omnibus,-31.385.196,-58.878.744,ERI013,AR-E,1442
1203,SFE260-01,,0,0,SFE260,AR-S,1687
678,JUJ032-01,Vsat Punto Digital Palma Sola,-23.978.121,-64.305.518,JUJ032,AR-Y,1468
310,CHA001-01,,0,0,CHA001,AR-H,1346
656,CHU038-01,oficina de informacion turistica,-44.179.556,-71.367.583,CHU038,AR-U,1377
1283,CBA095-01,,0,0,CBA095,AR-X,1387
741,TUC106-01,Delegacion Municipal,-27.000.000,-65.000.000,TUC106,AR-T,1651
330,COR030-01,,-29.176.248,-56.641.592,COR030,AR-W,1415
1274,SFE217-01,,0,0,SFE217,AR-S,1683
378,CBA329-01,,0,0,CBA329,AR-X,1391
1009,MZA012-01,Centro Polideportivo,-33.202.010,-68.475.049,MZA012,AR-M,1526
393,ERI041-01,,-33.740.027,-59.160.802,ERI041,AR-E,1438
705,CHU015-01,Municipalidad,-42.064.500,-71.521.639,CHU015,AR-U,1372
862,LRJ001-01,,-28.368.085,-66.600.785,LRJ001,AR-F,1497
954,BUE097-01,PD Valeria del Mar,-37.136.644,-56.909.730,BUE097,AR-B,1292
214,BUE097-02,Punto Digital,-37.136.682,-56.909.202,BUE097,AR-B,1292
1046,SLU044-01,,0,0,SLU044,AR-D,1603
772,NEU005-01,,-36.822.023,-69.915.140,NEU005,AR-Q,1554
567,CHU005-01,Camarones VSAT,-44.795.297,-65.710.900,CHU005,AR-U,1370
1059,BUE042-01,,0,0,BUE042,AR-B,1236
345,SFE040-01,,-29.887.750,-60.282.417,SFE040,AR-S,1697
602,COR065-01,,-29.471.753,-56.814.896,COR065,AR-W,1415
930,MZA011-01,Punto Digital,-32.874.529,-68.876.071,MZA011,AR-M,1525
157,MZA011-02,Plaza Chile,-32.886.642,-68.847.010,MZA011,AR-M,1525
1106,TUC097-01,,0,0,TUC097,AR-T,1650
596,CHA015-01,,-27.682.250,-60.903.167,CHA015,AR-H,1357
1242,CBA246-01,,0,0,CBA246,AR-X,1386
1113,JUJ010-01,,0,0,JUJ010,AR-Y,1464
730,SAL040-01,Payogasta,-24.934.694,-66.164.500,SAL040,AR-A,1663
637,MIS015-01,,-26.657.639,-54.738.500,MIS015,AR-N,1541
1353,CAT012-01,PD Los i?ngeles,0,0,CAT012,AR-K,1334
1061,SFE116-01,,0,0,SFE116,AR-S,1690
245,BUE025-01,PD Chascomus,-37.655.250,-57.669.357,BUE025,AR-B,1220
554,CHA054-01,,-26.790.389,-60.440.944,CHA054,AR-H,1719
356,LAP007-01,Municipalidad,-37.000.000,-64.000.000,LAP007,AR-L,1480
707,MZA001-01,,-35.168.533,-66.497.917,MZA001,AR-M,1515
1289,SFE325-01,,0,0,SFE325,AR-S,1689
1292,NEU053-01,,0,0,NEU053,AR-Q,1550
1073,SAL010-01,,-25.103.333,-65.535.611,SAL010,AR-A,1667
1231,CBA155-01,,0,0,CBA155,AR-X,1386
1062,CBA308-01,Hospital provincial,-32.169.164,-64.122.659,CBA308,AR-X,1388
115,CBA308-02,Paseo del Riel,-32.170.806,-64.110.583,CBA308,AR-X,1388
117,CBA308-03,Pza San Martin,-32.176.977,-64.113.110,CBA308,AR-X,1388
116,CBA308-04,Terminal de Omnibus,-32.167.303,-64.119.278,CBA308,AR-X,1388
1218,TUC015-01,,0,0,TUC015,AR-T,1651
1023,COR020-01,,0,0,COR020,AR-W,1425
582,SFE101-01,,-31.095.213,-61.629.236,SFE101,AR-S,1689
1245,FOR019-01,,0,0,FOR019,AR-P,1458
640,SGO068-01,Plaza San Martin,-27.954.426,-65.166.173,SGO068,AR-G,1627
909,RNO042-01,,-41.466.509,-65.966.701,RNO042,AR-R,1566
263,SFE255-01,PD Rafaela,-32.820.434,-61.393.788,SFE255,AR-S,1689
1074,CAT017-01,,-27.949.306,-65.867.028,CAT017,AR-K,1336
782,SJU006-01,,-30.209.702,-69.131.726,SJU006,AR-J,1584
1135,CHU030-01,,0,0,CHU030,AR-U,1379
1001,CHU009-01,Punto Digital,-45.861.105,-67.525.316,CHU009,AR-U,1373
814,NEU023-01,,-36.753.784,-70.762.877,NEU023,AR-Q,1552
1072,CAT015-01,,-28.078.528,-65.902.694,CAT015,AR-K,1336
1157,RNO068-01,,0,0,RNO068,AR-R,1572
1208,SFE326-01,,0,0,SFE326,AR-S,1689
977,TDF001-01,Punto Digital,-53.768.913,-67.717.428,TDF001,AR-V,1641
793,SLU011-01,,0,0,SLU011,AR-D,1601
502,LAP070-01,Punto Digital,-36.673.976,-64.371.699,LAP070,AR-L,1496
218,LAP070-02,Municipalidad,-36.673.389,-64.378.778,LAP070,AR-L,1496
1117,JUJ041-01,,0,0,JUJ041,AR-Y,1470
340,MIS060-01,,0,0,MIS060,AR-N,1540
595,CHA049-01,Municipalidad,0,0,CHA049,AR-H,1352
958,CBA160-01,Punto Digital,-32.883.074,-62.678.586,CBA160,AR-X,1384
485,SFE015-01,Plaza Municipio,-33.000.000,-62.000.000,SFE015,AR-S,1692
955,BUE115-01,PD San Isidro,-34.498.644,-58.614.639,BUE115,AR-B,1310
26,BUE115-02,Estacion Boulogne,-34.509.028,-58.564.639,BUE115,AR-B,1310
776,CBA398-01,,0,0,CBA398,AR-X,1400
1068,ERI054-01,,-31.795.491,-58.312.371,ERI054,AR-E,1441
315,MIS042-01,,0,0,MIS042,AR-N,1539
980,LRJ009-01,Malanzan,-30.804.585,-66.604.292,LRJ009,AR-F,1505
726,LRJ011-01,Municipalidad,-31.000.000,-66.000.000,LRJ011,AR-F,1507
742,TUC006-01,comuna rural,-33.000.000,-68.000.000,TUC006,AR-T,1647
729,SAL043-01,Rio Piedra Municipalidad,-25.314.333,-64.910.361,SAL043,AR-A,1670
704,CHU024-01,Municipalidad,-42.724.121,-70.535.344,CHU024,AR-U,1372
241,BUE049-01,PD Gral Las Heras,-34.931.305,-58.943.948,BUE049,AR-B,1243
40,BUE049-02,Estacion De Tren (Villars),-34.828.756,-58.938.572,BUE049,AR-B,1243
39,BUE049-03,Plaza Principal Las heras (Municipalidad),-34.927.194,-58.947.028,BUE049,AR-B,1243
605,CBA290-01,salon de usos multiples,-32.019.000,-62.922.250,CBA290,AR-X,1398
1176,SFE067-01,,-32.248.278,-61.360.333,SFE067,AR-S,1691
493,BUE124-01,General Conesa Pza San Martin,-36.519.639,-57.324.361,BUE124,AR-B,1319
1281,CBA206-01,,0,0,CBA206,AR-X,1402
1354,CHA026-01,Punto Digital Vedia - Fundacion,-26.903.870,-58.631.207,CHA026,AR-H,1360
923,SAL047-01,Punto Digital,-24.986.053,-65.587.102,SAL047,AR-A,1665
189,SAL047-02,Plaza Jorge Torino de Viana,-24.986.017,-65.578.157,SAL047,AR-A,1665
957,MIS053-01,Punto Digital,-26.386.112,-54.465.909,MIS053,AR-N,1542
1085,FOR001-01,,-25.071.109,-58.385.365,FOR001,AR-P,1450
1210,CAT028-01,,0,0,CAT028,AR-K,1344
740,TUC041-01,Comuna,-27.000.000,-66.000.000,TUC041,AR-T,1647
597,COR010-01,Municipalidad,-28.267.778,-58.122.583,COR010,AR-W,1418
1221,CBA318-01,,0,0,CBA318,AR-X,1382
1053,SFE160-01,,0,0,SFE160,AR-S,1689
639,COR055-01,San Miguel VSAT,-27.998.831,-57.587.794,COR055,AR-W,1428
348,SFE337-01,,0,0,SFE337,AR-S,1696
610,CBA087-01,,-31.245.556,-62.925.583,CBA087,AR-X,1387
1007,SLU064-01,,0,0,SLU064,AR-D,1598
1207,SFE011-01,,0,0,SFE011,AR-S,1689
270,MIS061-01,PD Puerto Piray,-26.467.529,-54.718.663,MIS061,AR-N,1541
405,SGO013-01,,0,0,SGO013,AR-G,1624
1303,SAL028-01,,0,0,SAL028,AR-A,1674
736,SGO071-01,Selva,-29.770.394,-62.047.842,SGO071,AR-G,1624
601,COR045-01,Perrugorria - Curuzu Cuatia Municipalidad,-29.340.613,-58.607.324,COR045,AR-W,1421
905,NEU012-01,,-37.440.534,-70.644.644,NEU012,AR-Q,1555
258,SFE305-01,PD Santa FE,-31.592.908,-60.699.124,SFE305,AR-S,1694
193,SFE305-02,Santa FE - Jardin Botanico,-31.586.957,-60.707.035,SFE305,AR-S,1694
194,SFE305-03,Santa Fe Capital - Jardin Barranquitas,-31.626.676,-60.720.780,SFE305,AR-S,1694
192,SFE305-04,Santa Fe Capital Plaza Alberdi,-31.648.340,-60.704.655,SFE305,AR-S,1694
195,SFE305-05,La Tablada,-31.593.536,-60.720.004,SFE305,AR-S,1694
915,SGO078-01,Punto Digital Rio Hondo,-27.498.382,-64.863.337,SGO078,AR-G,1626
205,SGO078-02,Municipalidad,-27.496.989,-64.858.392,SGO078,AR-G,1626
206,SGO078-03,Direccion de Turismo,-27.497.778,-64.860.324,SGO078,AR-G,1626
1213,RNO053-01,,0,0,RNO053,AR-R,1567
1258,SFE288-01,,0,0,SFE288,AR-S,1688
1078,CAT031-01,,-28.402.178,-65.101.814,CAT031,AR-K,1335
679,CHU046-01,salon de usos multiples,-44.687.556,-70.853.694,CHU046,AR-U,1367
1297,SFE206-01,,0,0,SFE206,AR-S,1695
199,SFE206-02,Parque de la Juventud,-29.359.158,-59.969.849,SFE206,AR-S,1695
1212,NEU028-01,,0,0,NEU028,AR-Q,1559
1177,RNO071-01,,0,0,RNO071,AR-R,1566
91,BUE117-01,,-33.344.073,-60.225.504,BUE117,AR-B,1312
158,MZA014-01,Palmira,-33.052.532,-68.558.932,MZA014,AR-M,1528
121,CBA315-01,,-31.316.875,-64.308.859,CBA315,AR-X,1383
120,CBA315-02,Plaza Malvinas Argentinas,-31.313.356,-64.299.915,CBA315,AR-X,1383
62,BUE132-01,Av.3 Y 104,-37.255.799,-56.967.854,BUE132,AR-B,1327
63,BUE132-02,Av. ELucero y Mercedes Sosa,-37.327.111,-57.022.806,BUE132,AR-B,1327
14,BUE082-01,,-38.005.944,-57.543.639,BUE082,AR-B,1277
13,BUE082-02,Estacion de Tren,-34.705.944,-58.779.167,BUE082,AR-B,1277
16,BUE082-03,Plaza Nestor Kirchner,-34.664.943,-58.727.649,BUE082,AR-B,1277
12,BUE082-04,Plaza Agustin Ferrari,-34.704.222,-58.783.167,BUE082,AR-B,1277
15,BUE082-05,El Tejadito,-34.676.824,-58.729.207,BUE082,AR-B,1277
178,NEU038-01,Biblioteca Alfonsina Storni,-39.009.341,-68.425.793,NEU038,AR-Q,1556
181,RNO033-01,Catedral Nuestra Senora Nahual Huapi,-41.132.902,-71.303.030,RNO033,AR-R,1574
180,RNO033-02,Centro Civico,-41.133.481,-71.310.406,RNO033,AR-R,1574
182,RNO033-03,Cerro Catedral,-41.165.558,-71.437.100,RNO033,AR-R,1574
183,RNO033-04,Punto Digital,-41.156.554,-71.301.076,RNO033,AR-R,1574
212,BUE009-01,,-37.832.376,-58.273.551,BUE009,AR-B,1204
138,ERI016-01,Punto Digital,-32.072.312,-60.644.503,ERI016,AR-E,1434
136,ERI016-02,Plaza 9 de Julio,-32.070.752,-60.638.279,ERI016,AR-E,1434
137,ERI016-03,Plaza Municipal,-32.067.128,-60.642.558,ERI016,AR-E,1434
159,MIS031-01,Punto Digital,-26.399.477,-54.626.377,MIS031,AR-N,1542
141,ERI027-01,Camping Villa Hernandarias,-31.228.446,-59.991.586,ERI027,AR-E,1439
114,CBA263-01,Plaza Centenario,-32.592.763,-62.833.391,CBA263,AR-X,1384
113,CBA263-02,Morrison - Plaza (Calle Libertad),-32.597.694,-62.835.278,CBA263,AR-X,1384
184,RNO052-01,Plaza Consejo Deliberante,-41.075.729,-71.172.204,RNO052,AR-R,1574
216,FOR002-01,Punto Digital,-25.287.408,-57.707.119,FOR002,AR-P,1451
109,CBA185-01,,-30.569.128,-63.515.158,CBA185,AR-X,1394
123,CBA376-01,Municipalidad Unquillo,-31.234.057,-64.316.442,CBA376,AR-X,1383
124,CBA376-02,Plaza Alem,-31.237.170,-64.311.997,CBA376,AR-X,1383
43,BUE054-01,,-34.606.619,-58.952.943,BUE054,AR-B,1248
42,BUE054-02,Museo,-34.605.222,-58.955.833,BUE054,AR-B,1248
44,BUE054-03,,-34.604.694,-58.955.806,BUE054,AR-B,1248
41,BUE054-04,,-34.606.528,-58.952.472,BUE054,AR-B,1248
96,CHU037-01,Plaza Municipalidad,-45.686.289,-70.256.363,CHU037,AR-U,1367
66,BUE085-01,Centro Comercial,-34.638.361,-58.826.444,BUE085,AR-B,1280
196,SFE020-01,Plaza 9 de Julio,-33.158.237,-60.511.559,SFE020,AR-S,1684
98,CBA011-01,Parque Publico Sierras,-31.652.620,-64.438.237,CBA011,AR-X,1389
97,CBA011-02,Plaza Solares,-31.657.083,-64.434.944,CBA011,AR-X,1389
29,BUE017-01,,-34.170.500,-58.959.194,BUE017,AR-B,1212
112,CBA258-01,Plaza Pcpal,-31.344.806,-63.943.083,CBA258,AR-X,1394
37,BUE002-01,Pza. Calles Mitre y GraPaz,-38.032.444,-60.099.583,BUE002,AR-B,1196
73,BUE094-01,Plaza 25 de Mayo,-33.897.580,-60.575.261,BUE094,AR-B,1289
72,BUE094-02,Parque Davila,-33.895.389,-60.566.750,BUE094,AR-B,1289
74,BUE094-03,Plaza Merced,-33.891.333,-60.574.639,BUE094,AR-B,1289
75,BUE094-04,Punto Digital,-33.893.956,-60.582.972,BUE094,AR-B,1289
65,BUE053-01,Punto Digital (Polideporitvo),-37.961.164,-57.597.663,BUE053,AR-B,1247
64,BUE053-02,Plaza Colon,-38.005.944,-57.543.639,BUE053,AR-B,1247
111,CBA223-01,Pza San Martin,-32.317.486,-64.273.892,CBA223,AR-X,1391
25,BUE015-01,Plaza Alsina,-36.229.917,-61.113.889,BUE015,AR-B,1209
81,BUE098-01,Plaza Belisario Roldan,-34.918.025,-58.379.339,BUE098,AR-B,1293
36,BUE035-01,Plaza BMX,-34.862.722,-57.915.194,BUE035,AR-B,1229
129,CBA411-01,Pza Centenario,-32.410.241,-63.243.375,CBA411,AR-X,1393
46,BUE050-01,Municipalidad,-36.406.472,-56.943.000,BUE050,AR-B,1244
151,JUJ033-01,Palpala,-24.257.758,-65.207.836,JUJ033,AR-Y,1471
148,ERI040-01,plaza municipal,-31.184.906,-59.950.082,ERI040,AR-E,1437
197,SFE105-01,Plaza de Los Suenos,-32.189.060,-61.707.563,SFE105,AR-S,1698
30,BUE024-01,Pza. Gral. Paz,-34.642.861,-60.460.722,BUE024,AR-B,1219
140,ERI025-01,Plaza Habib Habad,-33.031.706,-58.539.035,ERI025,AR-E,1433
139,ERI048-01,,-31.523.641,-58.405.732,ERI048,AR-E,1444
88,BUE105-01,Plaza Rivadavia,-34.194.218,-60.730.717,BUE105,AR-B,1300
90,BUE105-02,Plaza Espana,-34.194.242,-60.730.678,BUE105,AR-B,1300
89,BUE105-03,PLaza San Martin,-34.197.791,-60.733.605,BUE105,AR-B,1300
187,SAL009-01,Plaza Municipio,-24.895.593,-65.487.464,SAL009,AR-A,1676
152,LAP072-01,Trenel - Pza Principal,-35.698.332,-64.133.237,LAP072,AR-L,1481
8,BUE004-01,Adrogue,-34.798.250,-58.384.778,BUE004,AR-B,1198
9,BUE004-02,Burzaco,-34.821.889,-58.392.361,BUE004,AR-B,1198
100,CBA083-01,Plaza Nicolas Avellaneda,-31.022.111,-64.061.778,CBA083,AR-X,1383
122,CBA359-01,Plaza (calle 25 de Mayo y Alberdi),-30.942.927,-64.093.981,CBA359,AR-X,1400
179,NEU046-01,Plaza Pcpal,-40.762.093,-71.647.336,NEU046,AR-Q,1565
150,FOR008-01,Plaza San Martin,-26.185.363,-58.174.473,FOR008,AR-P,1452
95,BUE121-01,Plaza Independencia,-37.328.182,-59.136.998,BUE121,AR-B,1316
203,SGO082-01,Plaza Lugones,-28.496.213,-63.817.967,SGO082,AR-G,1632
204,SGO050-01,Los Telares,-28.985.515,-63.450.353,SGO050,AR-G,1622
130,COR057-01,Municipalidad,-27.455.383,-58.654.525,COR057,AR-W,1430
185,CBA042-01,Municipalidad,-31.667.846,-63.198.546,CBA042,AR-X,1398
